sample_id,smiles,split,n_heavy_atoms
zinc-54e1182468026ecd,CC([NH2+]CC1CCCN1C1=CC=CN=N1)C1=CC=CN=C1,train,21
zinc-0ecbd17df764e5f0,CC([NH2+]CCCCC(F)(F)F)C1=CC=NC(Cl)=C1,train,18
zinc-bc8cb647f45724f6,CC1=CSC2=NC(CSC3=NN=C(C4CC4)S3)=CC(=O)N12,train,21
zinc-9879a5599c80d11d,CC(CCC(C)(C)C)NC(=O)C1CCC(=O)O1,train,17
zinc-b0e2526f5e0a811d,COC1=CC=CC(C2CC2C(=O)NC2=CN(CC(C)C)N=C2)=C1,train,23
zinc-a50f4ff605d4a797,CCN(CC)C(=O)NCC(C)C[NH+]1CCCCC1,train,18
zinc-0e8ca98d30d109c6,CCOC1=C(F)C=CC=C1C(=O)NCCC(=O)N1CCCCCC1,train,24
zinc-7cc892545fcd64f8,CONC(=O)C1=CC(Cl)=NC2=CC=CC=C21,train,16
zinc-46319d317f5511e7,O=S(=O)(N=C([O-])CCC1CCCO1)C1=CC=C(F)C=C1F,train,21
zinc-54dbb7ef397ad6d8,COCC(=O)NCCNC(=O)C1=CC=CC=C1Cl,train,18
zinc-8213b3d4163f16c0,O=[N+]([O-])C1=CC=C(C2=NN=C(SCC3=CC=CC=C3)O2)C=C1,train,22
zinc-702951f3262d12d5,CC([NH3+])(C1=CC=C(Br)C=C1)C1CCOC2(CCC2)C1,train,19
zinc-16cda6bd8ce4a2e3,O=C(CSC1=NN=C(C2=CC=C(Cl)C=C2)O1)NC1=CC=C(C2=CN3CCCCC3=[NH+]2)C=C1,train,32
zinc-34f5f9af53ad418e,BrC1CCCCCC1C1CCOC2(CCC2)C1,train,17
zinc-cba07fb964b3e802,CC1=CC=C2NC(C[NH+]3CC4CCC3CN(C(=O)C3=CN=CC=N3)C4)=C(C)C2=C1,train,29
zinc-6671a08cf931266d,NC1=CC=C(CC(=O)N2CCC3=CC=CC=C32)C=C1,train,19
zinc-4ce3ba9a8a77c12b,CC1=NN=C(CN(C)C(=O)NC2CCN(C3=CC=CC(Cl)=C3)C2)N1C,train,25
zinc-f9d28b69932c0ca6,COC(=O)C1=CC=C(C)C(NC(=O)C[NH+]2CCCC3CCCC32)=C1,train,24
zinc-376c595126a45199,CC1=NN=C(SCC(=O)NC2=CC=CC(O)=C2)O1,train,18
zinc-95b8fe4bb5e8f439,CC([NH2+]CCN1C=NC2=C1C(=O)N(C)C(=O)N2C)C(C)N1C=CC=N1,train,25
zinc-d11bb0f7d5e3289f,CC(=O)C1=C(O)C=CC=C1OC1OC(CO)C(O)C(O)C1O,train,22
zinc-bb39e16620c62123,CC1=C(C(=O)NC2=CN=CN=C2N(C)C)C=NN1C1=CC=NC=C1,train,24
zinc-7b64a809da5696a6,COC(=O)N1CCC(CNC(=O)C2=NC3=CC=CC=C3S2)CC1,train,23
zinc-8ff54be5f61fb467,CCC(C)(C)C1=CC=C(OCC(=O)NNC(=O)C2=CC=CC=C2C)C=C1,train,26
zinc-4dded189d7d2705a,CCCN1C=C(C(=O)NC2=NN=CS2)C2=CC=CC=C21,train,20
zinc-0675ffabd1d31a96,CCN(C(=O)C1=NNC=C1)C(C)C1=CC=C(C#N)C=C1,train,20
zinc-bae2f016b0a646d2,O=C1C2=CC=CC=C2CC1C1CCCCCC1O,train,18
zinc-c96a46d4eb66b0d8,CC(NC1CC[NH+](C(C)(C)C)CC1)C(C)C1=NC2=CC=CC=C2S1,train,24
zinc-7f45cdd737249609,C=CCNC(=O)C(C)NC(C)C1=CC=C(F)C(F)=C1,train,19
zinc-6e774d31e0c2ab58,C[NH+](CCOC1=CC=CC=C1)CC(=O)NC1CCCCC1,train,21
zinc-7f3f548b1e45f742,CC(=O)CNC(=O)C(C)SC1=CC=CC=N1,train,16
zinc-48795b952ebb7800,O=C(C1=CC=C2OCOCC2=C1)N1CCCC1C1CCCC1,train,22
zinc-9d37435eb0547b93,CC1=CC=C(NC(=O)C(=O)NCC2(O)CCC3=CC=CC=C32)C=C1F,train,25
zinc-0c602adea5747456,O=C(CC1=CSC(C2CSCCS2)=N1)C1=CC=CC=C1,train,20
zinc-1e030f735d336ad5,CCCNC(=O)CN1CCN(C(=O)C=CC2=CC=C(F)C=C2)CC1,train,24
zinc-7546f69c3e469f49,CC(C)(C)[NH2+]CCC=CCC1CC2=CC=CC=C21,train,18
zinc-9a614b5eb95e2d45,O=C(NNS(=O)(=O)C=CC1=CC=CC=C1)C1=CNC2=CC=CC=C21,train,24
zinc-6bb0499006759d37,CC1=CC(C)=NN1C1=NC(CCNC(=O)C2=C(C)N=C(C)S2)=CS1,train,24
zinc-3e4d95bcf7c8f39e,CCOC1=CC=C(NC(=O)C(=O)NC2CCC(C)CC2C)C=C1,train,23
zinc-0c7e4202102c9c29,C1=COC(C2CCC[NH+]2CC2=CN=C(C3CCCC3)S2)=C1,train,21
zinc-8f8bb32ca5cd911c,CCC1CN(CC(=O)N(C)CC2=CC=CS2)CC[NH+]1CC(C)O,train,23
zinc-d9e46b728df08c93,O=C(C1=NNN=C1)N1CCN(CC2=CC=C3OCCC3=C2)CC1,train,23
zinc-9f20cb01340bfec1,CN(C)S(=O)(=O)C1=CC=C(CS(=O)CC(=O)NC2CCCCC2)O1,train,24
zinc-6054454d05bc2b3f,CN1CCOC(C2=NOC(C3C=CC(=N)S3)=N2)C1,train,18
zinc-7490f7bd00a43597,CC1=NOC2=NC(C3CC3)=CC(C(=O)OCC3=NC(C4=CC=CS4)=NO3)=C12,train,27
zinc-5296dc351b396550,COC1=CC=C(N2C(=O)C3=C(NC2=S)SC2=C3CCN(C(C)C)C2)C=C1,train,26
zinc-044dabfcdf1d8bbc,O=C(CSC1=NN=C(C2=CC=CC(Br)=C2)O1)N1CCN(CC2=CC=CS2)CC1,train,28
zinc-614350387642692d,C=CC1C[NH+]2CCC1CC2CNS(=O)(=O)C1=CC=C(Cl)C=C1,train,22
zinc-d490c97a67835b01,CCOC(=O)C1=CSC(CN(C(=O)C2=CC=CC(Cl)=C2)C(C)(C)C)=N1,train,25
zinc-7134800ddee2123e,NC1=NC=C2C=C(C3=C(Br)C=CC=C3Br)C(N)=NC2=N1,train,20
zinc-c9500e5e56453b39,O=C(NCCC1=CC=C2OCOC2=C1)C1=CC(Cl)=C2OCCCOC2=C1,train,26
zinc-f423b5d55d881fdd,CC(C)NC(=O)CN1C2=CC=CC=C2N=C1CCNC(=O)C1CC1,train,24
zinc-25ecd359fd3dcb76,O=C(NCC1=CC=C(C(=O)[O-])O1)NC1CCS(=O)(=O)C1,train,20
zinc-0ead81fab1966691,COC1=NC=CN=C1COCCCC1CCCC[NH2+]1,train,19
zinc-b728b8eaaaf283ea,CCN1C=C[NH+]=C1CN1CCC(C2CC[NH+](CCC3=CC=CC=C3)C2)CC1,train,27
zinc-5be0f52c1522b359,CCC12CNCC(CC)(C[NH2+]C1)C2O,train,14
zinc-5882674439c4e3d8,N#CSCC(=O)NC1=CC=CC([N+](=O)[O-])=C1,train,16
zinc-3ef4682e53d04195,CSC1=NC(C)=CC(C(=O)N2CCN(CC3=CC=C4OCOC4=C3)CC2)=N1,train,27
zinc-361ce661e30d0b81,CCCCCNC(=O)N(C)CC1=NC=NN1C,train,17
zinc-689ce083d8d4e2b2,CCC1=CC=C(C(C)NC(=O)CS(=O)C2=NN=CN2C(C)C)C=C1,train,24
zinc-dd850cf5da6d1fe4,CCOC(=O)C1CCCN(C(=O)NCC(C2=CC=CS2)[NH+](C)C)C1,train,24
zinc-011cbd6b0cb25fb8,CSC1=CC=C(CNC(=O)C2=CC=CC(NC(=O)N3CCSC4=NC(C)=CC(C)=C43)=C2)C=C1,train,33
zinc-abb5d008c93180aa,COC1=CC=C2C(C)=CC3=NN=C(SCC(=O)NC4CCCCC4)N3C2=C1,train,27
zinc-307d0fa7a94aedc8,CCC1=NN(C)C=C1NC(=O)C(=O)NC(C)CC[NH+](C)C,train,21
zinc-f56c37f965b94e35,CCOC1=CC=CC2=C1OC(C(=O)N(CC1=CC=CN=C1)C1=NC3=C(F)C=C(F)C=C3S1)=C2,train,33
zinc-d62fb9ecad350618,CC1CN(S(=O)(=O)CCNC(N)=[NH+]CC2CCCO2)CC(C)O1,train,23
zinc-82b0c3bd8d40de93,CC(CN1C=NC=N1)NC(=O)C1=CC=C2CC(C)(C)OC2=C1O,train,23
zinc-e809ab4341c0e5d8,CC(=NNC(=O)C12CC3CC(CC(C3)C1)C2)C1=CC=CC([N+](=O)[O-])=C1,train,25
zinc-5b51f61f6edaff9c,CC1CCC(C(N)=O)C[NH+]1CC1=CC(Cl)=CC=C1N,train,19
zinc-82fb406c6511bb2a,CC1=CC(OCC(=O)NCCC2=CC=CC=C2)=CC=C1Br,train,21
zinc-0e49c0ced12b2477,CC1=CC=CC(NC(=O)CCC2=CC=CC3=C2C=CN3)=C1C,train,22
zinc-d16f63d1a40ffd31,COC1=CC=C(C)C=C1NC(=O)CN1C(=O)C(C(N)=O)=CN=C1C1=CC=CC=C1,train,29
zinc-bdb38e8aa237eed3,NC(=O)CCC1N[PH]2(OCCO2)OC1=O,train,15
zinc-fbe119f19a76b054,NC1=NC(C2=CC=C(NC(=O)C3=CC=C(Cl)C=C3)C=C2)=CS1,train,22
zinc-5f7eead19ea1eb5a,NC(=NN=CC1=CC=CO1)C1=CN=CC=N1,train,16
zinc-9faff0719f31e2fc,CC[NH+](CC)CCN(C)C1=CC=CC=C1,train,15
zinc-9f42dd42099a69e2,CC1=C(CN2CCNC(=O)C2C2=CC=CS2)C=CC=C1[N+](=O)[O-],train,23
zinc-f850347410c04f8a,CC1=NC2=C(C(=O)N1CC(=O)[O-])C(C1=CC=CS1)=CS2,train,20
zinc-e4888b1b0eb20a99,COC1=CC=C(SC(C)C(=O)N(C)C2=CC=CN=C2N(C)C)C=C1,train,24
zinc-e91287a09148aa7a,CC1=CC=C(NC(=O)CC2C(=O)NCCN2C(=O)CN2CC[NH+](CC3=CC=CC=C3)CC2)C=C1C,train,35
zinc-f3f9b050dbdb56c8,COCC[NH+](C)C(C)C(C)C(=O)[O-],train,13
zinc-677a2fc1506071f4,N=C1N(CC2=CC=CC=C2Cl)C2=CC=CC=C2N1CC(O)COC1=CC=CC=C1,train,29
zinc-9620c06b0d4cfbe9,COC1=CC(Br)=C(CN2CCC([NH+](C)C)CC2)C(OC)=C1,train,21
zinc-274a8605c7667227,CCC(CNC1=NC=CN(CC)C1=O)OC1=CC=CC=C1F,train,22
zinc-016ae210032fb3bb,CC(=O)C(C)CSC1=NN=C(COC2=CC=C(F)C=C2)O1,train,21
zinc-a0fe36422817e3d6,CC1=NOC(C)=C1CC(C)C(=O)N1CCCC(C)(C)C2=CC=CC=C21,train,25
zinc-d0f7e264a7d509e4,CC1=NNC(=S)N1CCNC(=O)C=CC1=CC=NC2=CC=CC=C12,train,24
zinc-232b612a36740ec2,CNS(=O)(=O)C1=CC=CC(NC(=O)C2=NNC=N2)=C1,train,19
zinc-dbdb6d53104f091e,C[NH+]=C(NCC1CCCO1)NCC(C)(C)C1=CC=CS1,train,20
zinc-538098df7030acdf,COC(=O)C1=CC=C(OC(=O)C2CC2[N+](=O)[O-])C=C1,train,19
zinc-e10a22116a435ccc,CC1CN(C(=O)C2=C(F)C=C(Br)C=C2F)CC1C(=O)[O-],train,20
zinc-86b1caf7c88aa066,CSC(CNC(=O)NNC(=O)C1=CC=C(C)O1)C1=CC=CC(Cl)=C1,train,24
zinc-e7f8503e0a3d5c2d,COC1=CC=C(OCC2=CC=C(C(=O)NC(C)C3=NC4=CC=CC=C4O3)O2)C=C1,train,29
zinc-745637db6b7276be,CNS(=O)(=O)C1=CC(C(=O)N(C)CC2=NC(=O)C3SC=CC3=N2)=CC=C1Cl,train,27
zinc-02e026319135e8c5,CCC1CCC(O)C(CC2=CC=CC(C)=N2)C1,train,17
zinc-7ea931f78643006d,CC(=CC(=O)OC(C)CN1C=CC=N1)C(C)(C)C,train,18
zinc-2155d0639a7285a3,CC1=NN(C)C2=C1N=C(C(C)Cl)N2CC1CCCC[NH+]1C,train,21
zinc-effcf0960ecb39d2,CC(C)(C)SCCNC(=O)C1CC1C(=O)[O-],train,16
zinc-788e1ea823bd47bc,FC(F)(F)C1=CC=C(N2CCCC([NH2+]CC3=CC=C4OCCOC4=C3)C2)N=C1,train,28
zinc-832f186514ebf21d,CN(C)C(=O)C[NH+](C)CC1=NC2=CC(Cl)=CC=C2N1C,train,20
zinc-7db1e8f55902aca8,CCC(C)(C)C1CCC(NC(=O)CCN2C=C([N+](=O)[O-])C=N2)CC1,train,24
zinc-fa1658c296a1f626,COC1=CC=C(OC)C(C2=NN(C)C(C(=O)NC3=CC(N4CCC(C)CC4)=NC=N3)=C2)=C1,train,32
zinc-3418c6e14627a82e,CC[NH2+]C1CCC(C)CC1S(=O)C1=CC=CC(F)=C1,train,19
zinc-4bba91bc6a761db8,COC1=CC=C(C(=O)NC2=CC=C(C)C=N2)C(OC)=C1,train,20
zinc-fbeb540a82ed4972,CC(=O)NC1=CC=C(S(=O)(=O)[N-]C2=CC=C3N=C(C)SC3=C2)C=C1,train,24
zinc-580ddd3ae01f0007,COC1CCC(CC(=O)N2CCC(O)(C(F)(F)F)CC2)CC1,train,22
zinc-98f9a9351d14e4ac,CC1=NN(C(=O)C2C3=CC=CC=C3OC3=CC=CC=C32)C(O)(C(F)(F)F)C1,train,27
zinc-47da47b74cc66970,CC(SC1=CC=CC=N1)C(=O)NC1=CC=C(C2=NNC=C2)C=C1,train,23
zinc-2176d811176a9d0f,CC1=NC(C)=C(CNC(=O)N(C)C(C)C2=CC=C(S(C)=O)C=C2)S1,train,24
zinc-5301c37f1859b258,CCCOC1=CC(C)=CC=C1NC(=O)C1=NC(C)=C(C)NC1=O,train,23
zinc-afd3a425015645f1,COC1=CC(N2C=CC=C2)=C(Cl)C=C1C(=O)N(C)C(C1=CC=CC=C1)C1=CC=CC=N1,train,31
zinc-96dfbad9c29e190e,CCCOC1=CC=C(NCCN2CCC3=CC=CC=C32)C=C1,train,22
zinc-0f44188fe0c9a847,C[NH+](C)C1CN(C(=O)C2=CC=C(CCC(C)(C)O)C=C2)CC1O,train,23
zinc-a6f680dee037d9bf,CC(CN1C=CC=N1)NC1=CC(Cl)=C(Cl)C=C1N,train,18
zinc-5a384cbfa45fd2b3,COCCN1C=CC2=CC=C(NC(=O)C3(C#N)CCCC3)C=C21,train,23
zinc-cc201e425aeff354,CC1=CC=C(C(C)NC(=O)C2CSCN2)C=C1F,train,18
zinc-1cfa61e81f6982f7,CC1CCN(C(=O)NCC2=CSC(CCC3=CC=CC=C3)=N2)CC1O,train,25
zinc-b1c521b43ff50b8b,COC1=CC=C(Br)C(C=N[N-]S(=O)(=O)C2=CC=C(Cl)C=C2)=C1,train,22
zinc-8fa41ffa100b4c84,COCC(=O)N1CCN(CC2=CC(Cl)=C3OCCOC3=C2)CC1,train,23
zinc-f0acc549dba87185,CCS(=O)(=O)NCCSC1=NN=NN1C1=CC=CC(F)=C1,train,21
zinc-e17b36485eda16ab,CC(=NO)C1CC(CC(=O)[O-])C1(C)C,train,14
zinc-338135ca89d50350,CC1CCC(N2CC(C(=O)NC3=CC=CC=C3C(N)=O)CC2=O)CC1,train,25
zinc-978f40370f9a4b3d,CC(CCCO)NC(=O)C1=CC=C(C2=NN=CO2)C=C1,train,20
zinc-5b7aa8a485318253,CCC(C)OC(=O)C1=C(N)N(CC2=CC=C(F)C=C2)C2=NC3=CC=CC=C3N=C21,train,29
zinc-f1d8193b7c7d4891,CC1OCCC1C(=O)NC1=CC=CC(C(=O)N2CCC3=CC=CC=C32)=C1,train,26
zinc-ff81bd1ade894b07,NC1=CC=CC=C1CNC(=S)NC1=CC=C(Cl)C=C1,train,19
zinc-e985ca9c81671a38,CC(C)SC1=CC=C(C(=O)N(CC2=CC=CC=N2)C2=NC3=CC=C([N+](=O)[O-])C=C3S2)C=C1,train,32
zinc-91d1b67707f7e7a9,CCCCNC(=O)C1=C(N2CCCC2=O)C2=CC(F)=CC=C2N1C,train,24
zinc-031b93e587b170ec,CC(NC1=C(F)C(F)=NC(F)=C1F)C(N)=O,train,16
zinc-4429901421ef86ab,CCOC1=CC(C2C3=C(NN=C3C3=CC=C(Cl)C=C3)C(=O)N2C)=CC=C1O,train,27
zinc-db3b0aa8d956e0fc,CC1=CC=C(C)C(C(=O)NC2=NN=C(CC3=CC=C(C)C(C)=C3)O2)=C1,train,25
zinc-6664af6440944e59,CC1CC1C(=O)NC1CCCCCC1C(=O)[O-],train,17
zinc-b2fad674c52d53f6,CC1=CC(C)=NC(N(C)CC(C)(C)O)=N1,train,15
zinc-d807eb68883cc178,CCN(CC)C(=O)C1=CC=CC(NC(=O)C2=CC=CC(C#N)=C2)=C1,train,24
zinc-f75c9ff0e01c1416,CC1=NN(C)C=C1C[NH+]1CCCC1C1CCCC1,train,18
zinc-6f0efac61c61bb55,CCCC1(C(=O)[O-])CCCN(C(=O)CCN2C=NC=N2)C1,train,21
zinc-5e94d9f14f6a859e,O=C(NCCC1=CC=CC=C1)C1=CC=CN1C1=NN=C(N2CCCCC2)S1,train,27
zinc-2e107094dfc02810,CC1CCC2=CC=CC=C2N1C(=O)C1C=CC([NH3+])C1,train,19
zinc-751c9a7a482822c0,CCNS(=O)(=O)C1CCN(C(=O)NC(C2=CC=CC=N2)C(C)C)C1,train,24
zinc-4de6d22ce95ccfa9,CC1=CC(Br)=CN=C1N1CCCC1C[NH2+]C(C)C,train,18
zinc-49742a969e79329c,O=C1C2=CC=C([N+](=O)[O-])C3=CC=CC(=C23)C(=O)N1C1CCCC1,train,23
zinc-47c8cb03e102000e,CC1=CC=CC(C(C)C)=C1NC(=O)C(C)C1=CC=CC=C1,train,21
zinc-8f761fe87d3c0e4f,CC(C)OC1=CC=CC(C(C)[NH2+]CC2=CC=CC(C#N)=C2)=C1,train,22
zinc-6733dbef71374dcc,COCCC(C)NS(=O)(=O)C1=CC(C)=C(C)S1,train,17
zinc-7c1b8c1d9f1bfdf7,CC1=CC=CC=C1NC1=NC(C2=CC=CN=C2)=CS1,train,19
zinc-3ec35571bbf8858f,C[NH+](C)CCNC(=O)NC1(CC(=O)[O-])CCC1,train,17
zinc-8b933081870e7268,CNC1=C(C(=O)NC2=CC=C(N3CCCCC3)C=C2)C(C)=NS1,train,23
zinc-eaf078e1fffc5cb5,CCSC1CCCCC1NC(=O)NCC1=[NH+]C=CN1CC(C)C,train,23
zinc-8a3fafad52acd365,COC1=CC=CC(C(NC(=O)C2=CC=NC(OC(C)(C)C)=C2)C2=NC=CN2C)=C1,train,29
zinc-53ed5962582946f1,CN1C=CC=C1C(O)CNC(=O)CCS(=O)(=O)C1=CC=CC=C1,train,23
zinc-bb7b8b1782dbc36d,C#CCN1CCN(C(=O)C2=CC=C(Br)C=C2[N+](=O)[O-])CC1,train,21
zinc-137c84cb1f13e5a7,COC1=CC=C(C(=O)N2CCC3(O)CCCCC3C2C2=CC=CC=C2OC)C(OC)=C1,train,31
zinc-e1ba01940f803bb0,CNC(=O)CN1C=C(OCC2=CC=CC=C2F)C(=O)C=C1CO,train,23
zinc-1f46edbca5c9e2ce,CC1=NC(ON)=CC2=NNC(=O)N12,train,13
zinc-07f1d876a6e1ad98,CSC1=CC=C(C=NNC(=O)CC2(C)OCCO2)C=C1,train,20
zinc-491aa525233e7320,CCN(C(=O)CC(C)CC(C)C)C1=CC=C(Br)C=N1,train,19
zinc-e3cdaf36fccba773,CC1=CC=C(N2N=NC(C(=O)NC3=CC=C4OCCOC4=C3)=C2CSC2=NC=CC=N2)C=C1,train,33
zinc-659f82b1ca74b707,CC1C=C2C(C#N)C(=N)C(C#N)(C#N)C(C3=CC=CC=C3)C2(C)C[NH+]1C,train,26
zinc-a4a2b929a19c1a2b,CC(C)C(CO)NC(=O)C=CC1=CC=C(Br)C=C1,train,18
zinc-ef007b1e409b0fdb,CC1CS(=O)CCN1CC(=O)NC1=CC(C(C)(C)C)=NN1C1=CC=CC=C1,train,27
zinc-72af2c468d9916b1,CC1=CC=C([N-]S(C)(=O)=O)C=C1N=CC1=CC=C(N(C)C)C=C1,train,23
zinc-ef3d53c3c3780fd5,CCOC(=O)C=C(N)C(=O)NCC1=CC=CC=C1,train,18
zinc-6b208881725cd4a3,CC1=CSC(C2(NS(=O)(=O)C3=CC=C(C)C(F)=C3)CCCC2)=N1,train,23
zinc-cb7b917135945fa8,CC(C)=CC(=O)NC1=CC=C(S(C)(=O)=O)C=C1,train,17
zinc-aa584d0d110607e7,NC(=O)C1=CC=C(NC(=O)CN2C=CC3=CC(Cl)=CC=C32)C=C1,train,23
zinc-e94a34cb0ed298ec,COC(=O)C1=CC=CC2=C1NC=C2CCC(C)=O,train,18
zinc-126eade6e8d9c7b1,O=S(=O)(NCCC(O)C1CC1)C1CC1,train,14
zinc-349f7d1cb9c036f8,O=C(CSC1=NN=NN1C1=CC=CC=C1)NC1=CC=C(N2CCCCCC2)C=C1,train,29
zinc-31bcf5660f4bf9b0,CC1=CC(NC(=O)CN2C(C)=C3C=NN(C4=CC=CC=C4)C(=O)C3=C2C)=CC=C1Br,train,30
zinc-94006ee3397a35c1,CCCC(CC)[NH2+]CC1COC2=CC=CC=C21,train,17
zinc-1d4f4e6d751619f2,CCCC1CC1NC(=O)NC1=CC=CC=C1N1N=C(C)N=C1C,train,23
zinc-4d48330530d8b82e,CC1CC(C(=O)N(CC(N)=O)C2CCCC2)CC(C)O1,train,20
zinc-341fa2ed1faf0c23,C=C(Br)CNC(=O)C1CSCN1C(=O)C(C)=CCC,train,19
zinc-e615e814a01ef173,N#CCCN1C=C(C(=O)[O-])C(C2=CC=CC([N+](=O)[O-])=C2)=N1,train,21
zinc-924fdd4ab3e0608c,O=C(CN1C(=O)C2CC=CCC2C1=O)NC(C1=CC=CC=C1)C1=CC=CC=C1,train,28
zinc-ce40445a24611107,O=C1CN(C2CCS(=O)(=O)C2)C2=CC(Br)=CC=C2N1,train,19
zinc-f65708d71791bae4,O=C([O-])C1=C(C2COC3=CC=CC=C3O2)N(C2=CC=CC(C(F)(F)F)=C2)N=N1,train,28
zinc-2248203bc2666f93,CC(=O)N1C2=CC=CC=C2CC1C(=O)NC1=C(C)C=NN1C1=CC=CC=C1,train,27
zinc-e45783ec760865db,CCC(CC)(C(=O)[O-])N1N=NN=C1C(C)C,train,16
zinc-c898a01a0819ff75,C=CCN1C(=O)C(=CC2=CC=CC(OCC)=C2)SC1=C(C#N)C(=O)C(C)C,train,27
zinc-eab8c6dc2fa6fca7,N#CC1=C(NC(=O)COC(=O)C2=CN=CC=N2)SC=C1,train,20
zinc-6fd51c0c703ff502,CC(C)N(C(=O)C[NH2+]CC1=CC=CS1)C(C)C,train,17
zinc-96e95906fbca589e,CC1=CC=C(C(=O)NC2=NC3=C(CCCC3C(=O)NCC3CCCO3)S2)C=C1,train,28
zinc-267dc00f919d1445,FC1=CC=C(C[NH2+]C2CCCC3=C2C=NN3CC2=CC=CC=C2)C(F)=C1,train,26
zinc-cd44d3605c7ce005,CC1=CC=C(F)C=C1C(O)C1C[NH+]2CCN1CC2,train,18
zinc-f88dc9f5abf7b1f3,CCOC1=CC=C(N(CC2=CC3=CC(C)=CC=C3NC2=O)C(=O)C2=CC=C([N+](=O)[O-])C=C2)C=C1,train,34
zinc-00ad0a5925a208ee,COC1=CC(C2C(C(=O)C3=CC=CC=C3)=C([O-])C(=O)N2CC#N)=CC=C1O,train,27
zinc-de5c4b594a1e0b40,CN(C)S(=O)(=O)C1=CC=CC(C2=NN=C([S-])N2N)=C1,train,19
zinc-9ba1850bf7a22b7e,CC(C)NC1=CC=CC=[N+]1C(=O)CCC1=NC(C(C)C)=NO1,train,22
zinc-4934caa96efc7969,CSCC(C)N(C)C(=O)NC1=CC(C(=O)N(C)C)=CC=C1Cl,train,22
zinc-699964608594319d,CC(CC1=CC=CS1)NC(=O)C1=CN(CC2=CC=C(F)C=C2Cl)N=N1,train,25
zinc-331ff492dd332ba6,O=C(NCC1=CC=C(F)C=C1F)C1CCN(S(=O)(=O)C2C=CC(C3C=CN=N3)O2)CC1,train,31
zinc-4fb1b3f0e9ac0fbe,CC12C(=O)C3=CC=CC=C3NC(=O)C1C2C(=O)NCC1=CC=NC=C1,train,25
zinc-8a9949900baea784,CC(C)CC1=NOC(CN2CC(C)N(C(=O)OC(C)(C)C)CC2C)=N1,train,25
zinc-7e5f74e1be6c7661,O=C(NCC(O)C1=CC=CC(OC(F)F)=C1)NC1=CC=C2NC=CC2=C1,train,26
zinc-9d2dc2bb06fb7947,COC1=CC=C(C(=O)CSC2=NN=C(C3=CC(C4=CC=C(F)C=C4)=NN3)N2N)C=C1,train,30
zinc-c47dc9e7b60b19f4,COC(=O)C1=CC=CC=C1NC(=O)CN(C)C(=O)C1CCCCC1,train,24
zinc-bcfe76312008e761,O=C1NC(C2=CC=NC=C2)=CC=C1C(=O)NC12CC3CC(CC(C3)C1)C2,train,26
zinc-8351219b15c3dc43,CC(C)NC(=O)C1=CC=CC=C1NC(=O)CNC1=CC=C(C(C)C)C=C1,train,26
zinc-8d7d519eb990872c,CC[NH2+]C1C2=CC(OC)=CC=C2CC1SCC(=O)OC,train,20
zinc-4275d407d963b3c1,COC1=CC=C(OC(F)F)C(C=O)=C1,train,14
zinc-ab6ed39008717986,O=C(C1=CC(Cl)=CC=C1N1C=NN=N1)N1CCC(NC2=CC=CC=C2)C1,train,26
zinc-1835a744119689e4,CN(C)C1CCC[NH+](CC2CCC(C)(C)C2O)C1,train,18
zinc-ada0dded5a6600c9,CC[NH+](CC)CC(NC1CCOC1C)C1=CC=CC=C1,train,20
zinc-477769b31f90a0cc,CC1CN(C2=CC=C(NC(=O)CCCOC3=CC=CC=C3)C=C2)CCO1,train,26
zinc-79ce8cf701e35b0d,CCCN1C(C)=NN=C1CSCC1=C(C(C)C)OC=N1,train,20
zinc-93bd4a956576dcb8,CC(O)CC1CCC[NH+]1CC1=CNN=C1C(C)(C)C,train,19
zinc-c85bb509048246d4,COC1=CC=C(NC2=NN=C(SC(C(=O)N3CCCC3)C3=CC=CC=C3)S2)C=C1,train,29
zinc-0629fcbbdb603567,CC[NH2+]C(CC1=NC=CN1C)C1CCCC1,train,16
zinc-71f66b1df1392772,CC([NH2+]C1CCC(O)CC1)C(C)C1=NC2=CC=CC=C2S1,train,21
zinc-859909a6ccc1af38,CCC[NH2+]CCC=CC1CCC2=CC=CN=C21,train,17
zinc-0638f11758f6dcb8,[NH3+]CCC1=NNC(C2CCCCC2)=N1,train,14
zinc-36fb071069a4f194,CC1=CSC(NC(=O)CSC2=NN=C(NN=CC3=CC=C(C)O3)N2N)=N1,train,26
zinc-6f8a325340c1a35f,CC1=CC=C(NC(=O)C(=O)NC(CC2=CC=CC=C2)C[NH+](C)C)C=C1,train,25
zinc-b379c32f373694fd,CC1=CC=C(C(CNC(=O)C2=NNC(C3CC3)=C2Cl)[NH+](C)C)C=C1,train,24
zinc-da44d7a466c047e7,N#CC1=CC=NC(N2CCCC2CO)=C1,train,15
zinc-9ae594f20b914490,CCOC(=O)C1NC2=CC=C(F)C=C2C2C=CCC21,train,19
zinc-bcdcfca2685e9839,COCCN1C2=CC=C(F)C=C2SC1=NC(=O)C1=CC=C2N=CC=NC2=C1,train,27
zinc-8e079bcd1cb73fb2,CCN1C2=CC=CC=C2C2=CC(C[NH2+]CCNC(=O)C3=NON=C3N)=CC=C21,train,28
zinc-5f94a709c407197c,CC1=CC(C)=C2C(=N1)SC1=C2NC(C2=CC(Cl)=CC=C2O)NC1=O,train,24
zinc-2788e4ff1c1fe68b,CN1C2=CC=CC=C2C(=O)NC1C1=CSC(C2=CC=C(C(F)(F)F)C=C2)=N1,train,27
